Date,Tres_deg_C,m_kg_per_sec
6/7/48,95.67,100
6/8/48,95.655,100
6/9/48,95.64,100
6/10/48,95.625,100
6/11/48,95.61,100
6/12/48,95.595,100
6/13/48,95.58,100
6/14/48,95.565,100
6/15/48,95.55,100
6/16/48,95.535,100
6/17/48,95.52,100
6/18/48,95.505,100
6/19/48,95.49,100
6/20/48,95.475,100
6/21/48,95.46,100
6/22/48,95.445,100
6/23/48,95.43,100
6/24/48,95.415,100
6/25/48,95.4,100
6/26/48,95.385,100
6/27/48,95.37,100
6/28/48,95.355,100
6/29/48,95.34,100
6/30/48,95.325,100
7/1/48,95.31,100
7/2/48,95.295,100
7/3/48,95.28,100
7/4/48,95.265,100
7/5/48,95.25,100
7/6/48,95.235,100
7/7/48,95.22,100
7/8/48,95.205,100
7/9/48,95.19,100
7/10/48,95.175,100
7/11/48,95.16,100
7/12/48,95.145,100
7/13/48,95.13,100
7/14/48,95.115,100
7/15/48,95.1,100
7/16/48,95.085,100
7/17/48,95.07,100
7/18/48,95.055,100
7/19/48,95.04,100
7/20/48,95.025,100
7/21/48,95.01,100
7/22/48,94.995,100
7/23/48,94.98,100
7/24/48,94.965,100
7/25/48,94.95,100
7/26/48,94.935,100
7/27/48,94.92,100
7/28/48,94.905,100
7/29/48,94.89,100
7/30/48,94.875,100
7/31/48,94.86,100
8/1/48,94.845,100
8/2/48,94.83,100
8/3/48,94.815,100
8/4/48,94.8,100
8/5/48,94.785,100
8/6/48,94.77,100
8/7/48,94.755,100
8/8/48,94.74,100
8/9/48,94.725,100
8/10/48,94.71,100
8/11/48,94.695,100
8/12/48,94.68,100
8/13/48,94.665,100
8/14/48,94.65,100
8/15/48,94.635,100
8/16/48,94.62,100
8/17/48,94.605,100
8/18/48,94.59,100
8/19/48,94.575,100
8/20/48,94.56,100
8/21/48,94.545,100
8/22/48,94.53,100
8/23/48,94.515,100
8/24/48,94.5,100
8/25/48,94.485,100
8/26/48,94.47,100
8/27/48,94.455,100
8/28/48,94.44,100
8/29/48,94.425,100
8/30/48,94.41,100
8/31/48,94.395,100
9/1/48,94.38,100
9/2/48,94.365,100
9/3/48,94.35,100
9/4/48,94.335,100
9/5/48,94.32,100
9/6/48,94.305,100
9/7/48,94.29,100
9/8/48,94.275,100
9/9/48,94.26,100
9/10/48,94.245,100
9/11/48,94.23,100
9/12/48,94.215,100
9/13/48,94.2,100
9/14/48,94.185,100
9/15/48,94.17,100
9/16/48,94.155,100
9/17/48,94.14,100
9/18/48,94.125,100
9/19/48,94.11,100
9/20/48,94.095,100
9/21/48,94.08,100
9/22/48,94.065,100
9/23/48,94.05,100
9/24/48,94.035,100
9/25/48,94.02,100
9/26/48,94.005,100
9/27/48,93.99,100
9/28/48,93.975,100
9/29/48,93.96,100
9/30/48,93.945,100
10/1/48,93.93,100
10/2/48,93.915,100
10/3/48,93.9,100
10/4/48,93.885,100
10/5/48,93.87,100
10/6/48,93.855,100
10/7/48,93.84,100
10/8/48,93.825,100
10/9/48,93.81,100
10/10/48,93.795,100
10/11/48,93.78,100
10/12/48,93.765,100
10/13/48,93.75,100
10/14/48,93.735,100
10/15/48,93.72,100
10/16/48,93.705,100
10/17/48,93.69,100
10/18/48,93.675,100
10/19/48,93.66,100
10/20/48,93.645,100
10/21/48,93.63,100
10/22/48,93.615,100
10/23/48,93.6,100
10/24/48,93.585,100
10/25/48,93.57,100
10/26/48,93.555,100
10/27/48,93.54,100
10/28/48,93.525,100
10/29/48,93.51,100
10/30/48,93.495,100
10/31/48,93.48,100
11/1/48,93.465,100
11/2/48,93.45,100
11/3/48,93.435,100
11/4/48,93.42,100
11/5/48,93.405,100
11/6/48,93.39,100
11/7/48,93.375,100
11/8/48,93.36,100
11/9/48,93.345,100
11/10/48,93.33,100
11/11/48,93.315,100
11/12/48,93.3,100
11/13/48,93.285,100
11/14/48,93.27,100
11/15/48,93.255,100
11/16/48,93.24,100
11/17/48,93.225,100
11/18/48,93.21,100
11/19/48,93.195,100
11/20/48,93.18,100
11/21/48,93.165,100
11/22/48,93.15,100
11/23/48,93.135,100
11/24/48,93.12,100
11/25/48,93.105,100
11/26/48,93.09,100
11/27/48,93.075,100
11/28/48,93.06,100
11/29/48,93.045,100
11/30/48,93.03,100
12/1/48,93.015,100
12/2/48,93,100
12/3/48,92.985,100
12/4/48,92.97,100
12/5/48,92.955,100
12/6/48,92.94,100
12/7/48,92.925,100
12/8/48,92.91,100
12/9/48,92.895,100
12/10/48,92.88,100
12/11/48,92.865,100
12/12/48,92.85,100
12/13/48,92.835,100
12/14/48,92.82,100
12/15/48,92.805,100
12/16/48,92.79,100
12/17/48,92.775,100
12/18/48,92.76,100
12/19/48,92.745,100
12/20/48,92.73,100
12/21/48,92.715,100
12/22/48,92.7,100
12/23/48,92.685,100
12/24/48,92.67,100
12/25/48,92.655,100
12/26/48,92.64,100
12/27/48,92.625,100
12/28/48,92.61,100
12/29/48,92.595,100
12/30/48,92.58,100
12/31/48,92.565,100
1/1/49,92.55,100
1/2/49,92.535,100
1/3/49,92.52,100
1/4/49,92.505,100
1/5/49,92.49,100
1/6/49,92.475,100
1/7/49,92.46,100
1/8/49,92.445,100
1/9/49,92.43,100
1/10/49,92.415,100
1/11/49,92.4,100
1/12/49,92.385,100
1/13/49,92.37,100
1/14/49,92.355,100
1/15/49,92.34,100
1/16/49,92.325,100
1/17/49,92.31,100
1/18/49,92.295,100
1/19/49,92.28,100
1/20/49,92.265,100
1/21/49,92.25,100
1/22/49,92.235,100
1/23/49,92.22,100
1/24/49,92.205,100
1/25/49,92.19,100
1/26/49,92.175,100
1/27/49,92.16,100
1/28/49,92.145,100
1/29/49,92.13,100
1/30/49,92.115,100
1/31/49,92.1,100
2/1/49,92.085,100
2/2/49,92.07,100
2/3/49,92.055,100
2/4/49,92.04,100
2/5/49,92.025,100
2/6/49,92.01,100
2/7/49,91.995,100
2/8/49,91.98,100
2/9/49,91.965,100
2/10/49,91.95,100
2/11/49,91.935,100
2/12/49,91.92,100
2/13/49,91.905,100
2/14/49,91.89,100
2/15/49,91.875,100
2/16/49,91.86,100
2/17/49,91.845,100
2/18/49,91.83,100
2/19/49,91.815,100
2/20/49,91.8,100
2/21/49,91.785,100
2/22/49,91.77,100
2/23/49,91.755,100
2/24/49,91.74,100
2/25/49,91.725,100
2/26/49,91.71,100
2/27/49,91.695,100
2/28/49,91.68,100
3/1/49,91.665,100
3/2/49,91.65,100
3/3/49,91.635,100
3/4/49,91.62,100
3/5/49,91.605,100
3/6/49,91.59,100
3/7/49,91.575,100
3/8/49,91.56,100
3/9/49,91.545,100
3/10/49,91.53,100
3/11/49,91.515,100
3/12/49,91.5,100
3/13/49,91.485,100
3/14/49,91.47,100
3/15/49,91.455,100
3/16/49,91.44,100
3/17/49,91.425,100
3/18/49,91.41,100
3/19/49,91.395,100
3/20/49,91.38,100
3/21/49,91.365,100
3/22/49,91.35,100
3/23/49,91.335,100
3/24/49,91.32,100
3/25/49,91.305,100
3/26/49,91.29,100
3/27/49,91.275,100
3/28/49,91.26,100
3/29/49,91.245,100
3/30/49,91.23,100
3/31/49,91.215,100
4/1/49,91.2,100
4/2/49,91.185,100
4/3/49,91.17,100
4/4/49,91.155,100
4/5/49,91.14,100
4/6/49,91.125,100
4/7/49,91.11,100
4/8/49,91.095,100
4/9/49,91.08,100
4/10/49,91.065,100
4/11/49,91.05,100
4/12/49,91.035,100
4/13/49,91.02,100
4/14/49,91.005,100
4/15/49,90.99,100
4/16/49,90.975,100
4/17/49,90.96,100
4/18/49,90.945,100
4/19/49,90.93,100
4/20/49,90.915,100
4/21/49,90.9,100
4/22/49,90.885,100
4/23/49,90.87,100
4/24/49,90.855,100
4/25/49,90.84,100
4/26/49,90.825,100
4/27/49,90.81,100
4/28/49,90.795,100
4/29/49,90.78,100
4/30/49,90.765,100
5/1/49,90.75,100
5/2/49,90.735,100
5/3/49,90.72,100
5/4/49,90.705,100
5/5/49,90.69,100
5/6/49,90.675,100
5/7/49,90.66,100
5/8/49,90.645,100
5/9/49,90.63,100
5/10/49,90.615,100
5/11/49,90.6,100
5/12/49,90.585,100
5/13/49,90.57,100
5/14/49,90.555,100
5/15/49,90.54,100
5/16/49,90.525,100
5/17/49,90.51,100
5/18/49,90.495,100
5/19/49,90.48,100
5/20/49,90.465,100
5/21/49,90.45,100
5/22/49,90.435,100
5/23/49,90.42,100
5/24/49,90.405,100
5/25/49,90.39,100
5/26/49,90.375,100
5/27/49,90.36,100
5/28/49,90.345,100
5/29/49,90.33,100
5/30/49,90.315,100
5/31/49,90.3,100
6/1/49,90.285,100
6/2/49,90.27,100
6/3/49,90.255,100
6/4/49,90.24,100
6/5/49,90.225,100
6/6/49,90.21,100
6/7/49,90.195,100
6/8/49,90.18,100
6/9/49,90.165,100
6/10/49,90.15,100
6/11/49,90.135,100
6/12/49,90.12,100
6/13/49,90.105,100
6/14/49,90.09,100
6/15/49,90.075,100
6/16/49,90.06,100
6/17/49,90.045,100
6/18/49,90.03,100
6/19/49,90.015,100
6/20/49,90,100
6/21/49,89.985,100
6/22/49,89.97,100
6/23/49,89.955,100
6/24/49,89.94,100
6/25/49,89.925,100
6/26/49,89.91,100
6/27/49,89.895,100
6/28/49,89.88,100
6/29/49,89.865,100
6/30/49,89.85,100
7/1/49,89.835,100
7/2/49,89.82,100
7/3/49,89.805,100
7/4/49,89.79,100
7/5/49,89.775,100
7/6/49,89.76,100
7/7/49,89.745,100
7/8/49,89.73,100
7/9/49,89.715,100
7/10/49,89.7,100
7/11/49,89.685,100
7/12/49,89.67,100
7/13/49,89.655,100
7/14/49,89.64,100
7/15/49,89.625,100
7/16/49,89.61,100
7/17/49,89.595,100
7/18/49,89.58,100
7/19/49,89.565,100
7/20/49,89.55,100
7/21/49,89.535,100
7/22/49,89.52,100
7/23/49,89.505,100
7/24/49,89.49,100
7/25/49,89.475,100
7/26/49,89.46,100
7/27/49,89.445,100
7/28/49,89.43,100
7/29/49,89.415,100
7/30/49,89.4,100
7/31/49,89.385,100
8/1/49,89.37,100
8/2/49,89.355,100
8/3/49,89.34,100
8/4/49,89.325,100
8/5/49,89.31,100
8/6/49,89.295,100
8/7/49,89.28,100
8/8/49,89.265,100
8/9/49,89.25,100
8/10/49,89.235,100
8/11/49,89.22,100
8/12/49,89.205,100
8/13/49,89.19,100
8/14/49,89.175,100
8/15/49,89.16,100
8/16/49,89.145,100
8/17/49,89.13,100
8/18/49,89.115,100
8/19/49,89.1,100
8/20/49,89.085,100
8/21/49,89.07,100
8/22/49,89.055,100
8/23/49,89.04,100
8/24/49,89.025,100
8/25/49,89.01,100
8/26/49,88.995,100
8/27/49,88.98,100
8/28/49,88.965,100
8/29/49,88.95,100
8/30/49,88.935,100
8/31/49,88.92,100
9/1/49,88.905,100
9/2/49,88.89,100
9/3/49,88.875,100
9/4/49,88.86,100
9/5/49,88.845,100
9/6/49,88.83,100
9/7/49,88.815,100
9/8/49,88.8,100
9/9/49,88.785,100
9/10/49,88.77,100
9/11/49,88.755,100
9/12/49,88.74,100
9/13/49,88.725,100
9/14/49,88.71,100
9/15/49,88.695,100
9/16/49,88.68,100
9/17/49,88.665,100
9/18/49,88.65,100
9/19/49,88.635,100
9/20/49,88.62,100
9/21/49,88.605,100
9/22/49,88.59,100
9/23/49,88.575,100
9/24/49,88.56,100
9/25/49,88.545,100
9/26/49,88.53,100
9/27/49,88.515,100
9/28/49,88.5,100
9/29/49,88.485,100
9/30/49,88.47,100
10/1/49,88.455,100
10/2/49,88.44,100
10/3/49,88.425,100
10/4/49,88.41,100
10/5/49,88.395,100
10/6/49,88.38,100
10/7/49,88.365,100
10/8/49,88.35,100
10/9/49,88.335,100
10/10/49,88.32,100
10/11/49,88.305,100
10/12/49,88.29,100
10/13/49,88.275,100
10/14/49,88.26,100
10/15/49,88.245,100
10/16/49,88.23,100
10/17/49,88.215,100
10/18/49,88.2,100
10/19/49,88.185,100
10/20/49,88.17,100
10/21/49,88.155,100
10/22/49,88.14,100
10/23/49,88.125,100
10/24/49,88.11,100
10/25/49,88.095,100
10/26/49,88.08,100
10/27/49,88.065,100
10/28/49,88.05,100
10/29/49,88.035,100
10/30/49,88.02,100
10/31/49,88.005,100
11/1/49,87.99,100
11/2/49,87.975,100
11/3/49,87.96,100
11/4/49,87.945,100
11/5/49,87.93,100
11/6/49,87.915,100
11/7/49,87.9,100
11/8/49,87.885,100
11/9/49,87.87,100
11/10/49,87.855,100
11/11/49,87.84,100
11/12/49,87.825,100
11/13/49,87.81,100
11/14/49,87.795,100
11/15/49,87.78,100
11/16/49,87.765,100
11/17/49,87.75,100
11/18/49,87.735,100
11/19/49,87.72,100
11/20/49,87.705,100
11/21/49,87.69,100
11/22/49,87.675,100
11/23/49,87.66,100
11/24/49,87.645,100
11/25/49,87.63,100
11/26/49,87.615,100
11/27/49,87.6,100
11/28/49,87.585,100
11/29/49,87.57,100
11/30/49,87.555,100
12/1/49,87.54,100
12/2/49,87.525,100
12/3/49,87.51,100
12/4/49,87.495,100
12/5/49,87.48,100
12/6/49,87.465,100
12/7/49,87.45,100
12/8/49,87.435,100
12/9/49,87.42,100
12/10/49,87.405,100
12/11/49,87.39,100
12/12/49,87.375,100
12/13/49,87.36,100
12/14/49,87.345,100
12/15/49,87.33,100
12/16/49,87.315,100
12/17/49,87.3,100
12/18/49,87.285,100
12/19/49,87.27,100
12/20/49,87.255,100
12/21/49,87.24,100
12/22/49,87.225,100
12/23/49,87.21,100
12/24/49,87.195,100
12/25/49,87.18,100
12/26/49,87.165,100
12/27/49,87.15,100
12/28/49,87.135,100
12/29/49,87.12,100
12/30/49,87.105,100
12/31/49,87.09,100
1/1/50,87.075,100
1/2/50,87.06,100
1/3/50,87.045,100
1/4/50,87.03,100
1/5/50,87.015,100
1/6/50,87,100
1/7/50,86.985,100
1/8/50,86.97,100
1/9/50,86.955,100
1/10/50,86.94,100
1/11/50,86.925,100
1/12/50,86.91,100
1/13/50,86.895,100
1/14/50,86.88,100
1/15/50,86.865,100
1/16/50,86.85,100
1/17/50,86.835,100
1/18/50,86.82,100
1/19/50,86.805,100
1/20/50,86.79,100
1/21/50,86.775,100
1/22/50,86.76,100
1/23/50,86.745,100
1/24/50,86.73,100
1/25/50,86.715,100
1/26/50,86.7,100
1/27/50,86.685,100
1/28/50,86.67,100
1/29/50,86.655,100
1/30/50,86.64,100
1/31/50,86.625,100
2/1/50,86.61,100
2/2/50,86.595,100
2/3/50,86.58,100
2/4/50,86.565,100
2/5/50,86.55,100
2/6/50,86.535,100
2/7/50,86.52,100
2/8/50,86.505,100
2/9/50,86.49,100
2/10/50,86.475,100
2/11/50,86.46,100
2/12/50,86.445,100
2/13/50,86.43,100
2/14/50,86.415,100
2/15/50,86.4,100
2/16/50,86.385,100
2/17/50,86.37,100
2/18/50,86.355,100
2/19/50,86.34,100
2/20/50,86.325,100
2/21/50,86.31,100
2/22/50,86.295,100
2/23/50,86.28,100
2/24/50,86.265,100
2/25/50,86.25,100
2/26/50,86.235,100
2/27/50,86.22,100
2/28/50,86.205,100
3/1/50,86.19,100
3/2/50,86.175,100
3/3/50,86.16,100
3/4/50,86.145,100
3/5/50,86.13,100
3/6/50,86.115,100
3/7/50,86.1,100
3/8/50,86.085,100
3/9/50,86.07,100
3/10/50,86.055,100
3/11/50,86.04,100
3/12/50,86.025,100
3/13/50,86.01,100
3/14/50,85.995,100
3/15/50,85.98,100
3/16/50,85.965,100
3/17/50,85.95,100
3/18/50,85.935,100
3/19/50,85.92,100
3/20/50,85.905,100
3/21/50,85.89,100
3/22/50,85.875,100
3/23/50,85.86,100
3/24/50,85.845,100
3/25/50,85.83,100
3/26/50,85.815,100
3/27/50,85.8,100
3/28/50,85.785,100
3/29/50,85.77,100
3/30/50,85.755,100
3/31/50,85.74,100
4/1/50,85.725,100
4/2/50,85.71,100
4/3/50,85.695,100
4/4/50,85.68,100
4/5/50,85.665,100
4/6/50,85.65,100
4/7/50,85.635,100
4/8/50,85.62,100
4/9/50,85.605,100
4/10/50,85.59,100
4/11/50,85.575,100
4/12/50,85.56,100
4/13/50,85.545,100
4/14/50,85.53,100
4/15/50,85.515,100
4/16/50,85.5,100
4/17/50,85.485,100
4/18/50,85.47,100
4/19/50,85.455,100
4/20/50,85.44,100
4/21/50,85.425,100
4/22/50,85.41,100
4/23/50,85.395,100
4/24/50,85.38,100
4/25/50,85.365,100
4/26/50,85.35,100
4/27/50,85.335,100
4/28/50,85.32,100
4/29/50,85.305,100
4/30/50,85.29,100
5/1/50,85.275,100
5/2/50,85.26,100
5/3/50,85.245,100
5/4/50,85.23,100
5/5/50,85.215,100
5/6/50,85.2,100
5/7/50,85.185,100
5/8/50,85.17,100
5/9/50,85.155,100
5/10/50,85.14,100
5/11/50,85.125,100
5/12/50,85.11,100
5/13/50,85.095,100
5/14/50,85.08,100
5/15/50,85.065,100
5/16/50,85.05,100
5/17/50,85.035,100
5/18/50,85.02,100
5/19/50,85.005,100
5/20/50,84.99,100
5/21/50,84.975,100
5/22/50,84.96,100
5/23/50,84.945,100
5/24/50,84.93,100
5/25/50,84.915,100
5/26/50,84.9,100
5/27/50,84.885,100
5/28/50,84.87,100
5/29/50,84.855,100
5/30/50,84.84,100
5/31/50,84.825,100
6/1/50,84.81,100
6/2/50,84.795,100
6/3/50,84.78,100
6/4/50,84.765,100
6/5/50,84.75,100
6/6/50,84.735,100
6/7/50,84.72,100
6/8/50,84.705,100
6/9/50,84.69,100
6/10/50,84.675,100
6/11/50,84.66,100
6/12/50,84.645,100
6/13/50,84.63,100
6/14/50,84.615,100
6/15/50,84.6,100
6/16/50,84.585,100
6/17/50,84.57,100
6/18/50,84.555,100
6/19/50,84.54,100
6/20/50,84.525,100
6/21/50,84.51,100
6/22/50,84.495,100
6/23/50,84.48,100
6/24/50,84.465,100
6/25/50,84.45,100
6/26/50,84.435,100
6/27/50,84.42,100
6/28/50,84.405,100
6/29/50,84.39,100
6/30/50,84.375,100
7/1/50,84.36,100
7/2/50,84.345,100
7/3/50,84.33,100
7/4/50,84.315,100
7/5/50,84.3,100
7/6/50,84.285,100
7/7/50,84.27,100
7/8/50,84.255,100
7/9/50,84.24,100
7/10/50,84.225,100
7/11/50,84.21,100
7/12/50,84.195,100
7/13/50,84.18,100
7/14/50,84.165,100
7/15/50,84.15,100
7/16/50,84.135,100
7/17/50,84.12,100
7/18/50,84.105,100
7/19/50,84.09,100
7/20/50,84.075,100
7/21/50,84.06,100
7/22/50,84.045,100
7/23/50,84.03,100
7/24/50,84.015,100
7/25/50,84,100
7/26/50,83.985,100
7/27/50,83.97,100
7/28/50,83.955,100
7/29/50,83.94,100
7/30/50,83.925,100
7/31/50,83.91,100
8/1/50,83.895,100
8/2/50,83.88,100
8/3/50,83.865,100
8/4/50,83.85,100
8/5/50,83.835,100
8/6/50,83.82,100
8/7/50,83.805,100
8/8/50,83.79,100
8/9/50,83.775,100
8/10/50,83.76,100
8/11/50,83.745,100
8/12/50,83.73,100
8/13/50,83.715,100
8/14/50,83.7,100
8/15/50,83.685,100
8/16/50,83.67,100
8/17/50,83.655,100
8/18/50,83.64,100
8/19/50,83.625,100
8/20/50,83.61,100
8/21/50,83.595,100
8/22/50,83.58,100
8/23/50,83.565,100
8/24/50,83.55,100
8/25/50,83.535,100
8/26/50,83.52,100
8/27/50,83.505,100
8/28/50,83.49,100
8/29/50,83.475,100
8/30/50,83.46,100
8/31/50,83.445,100
9/1/50,83.43,100
9/2/50,83.415,100
9/3/50,83.4,100
9/4/50,83.385,100
9/5/50,83.37,100
9/6/50,83.355,100
9/7/50,83.34,100
9/8/50,83.325,100
9/9/50,83.31,100
9/10/50,83.295,100
9/11/50,83.28,100
9/12/50,83.265,100
9/13/50,83.25,100
9/14/50,83.235,100
9/15/50,83.22,100
9/16/50,83.205,100
9/17/50,83.19,100
9/18/50,83.175,100
9/19/50,83.16,100
9/20/50,83.145,100
9/21/50,83.13,100
9/22/50,83.115,100
9/23/50,83.1,100
9/24/50,83.085,100
9/25/50,83.07,100
9/26/50,83.055,100
9/27/50,83.04,100
9/28/50,83.025,100
9/29/50,83.01,100
9/30/50,82.995,100
10/1/50,82.98,100
10/2/50,82.965,100
10/3/50,82.95,100
10/4/50,82.935,100
10/5/50,82.92,100
10/6/50,82.905,100
10/7/50,82.89,100
10/8/50,82.875,100
10/9/50,82.86,100
10/10/50,82.845,100
10/11/50,82.83,100
10/12/50,82.815,100
10/13/50,82.8,100
10/14/50,82.785,100
10/15/50,82.77,100
10/16/50,82.755,100
10/17/50,82.74,100
10/18/50,82.725,100
10/19/50,82.71,100
10/20/50,82.695,100
10/21/50,82.68,100
10/22/50,82.665,100
10/23/50,82.65,100
10/24/50,82.635,100
10/25/50,82.62,100
10/26/50,82.605,100
10/27/50,82.59,100
10/28/50,82.575,100
10/29/50,82.56,100
10/30/50,82.545,100
10/31/50,82.53,100
11/1/50,82.515,100
11/2/50,82.5,100
11/3/50,82.485,100
11/4/50,82.47,100
11/5/50,82.455,100
11/6/50,82.44,100
11/7/50,82.425,100
11/8/50,82.41,100
11/9/50,82.395,100
11/10/50,82.38,100
11/11/50,82.365,100
11/12/50,82.35,100
11/13/50,82.335,100
11/14/50,82.32,100
11/15/50,82.305,100
11/16/50,82.29,100
11/17/50,82.275,100
11/18/50,82.26,100
11/19/50,82.245,100
11/20/50,82.23,100
11/21/50,82.215,100
11/22/50,82.2,100
11/23/50,82.185,100
11/24/50,82.17,100
11/25/50,82.155,100
11/26/50,82.14,100
11/27/50,82.125,100
11/28/50,82.11,100
11/29/50,82.095,100
11/30/50,82.08,100
12/1/50,82.065,100
12/2/50,82.05,100
12/3/50,82.035,100
12/4/50,82.02,100
12/5/50,82.005,100
12/6/50,81.99,100
12/7/50,81.975,100
12/8/50,81.96,100
12/9/50,81.945,100
12/10/50,81.93,100
12/11/50,81.915,100
12/12/50,81.9,100
12/13/50,81.885,100
12/14/50,81.87,100
12/15/50,81.855,100
12/16/50,81.84,100
12/17/50,81.825,100
12/18/50,81.81,100
12/19/50,81.795,100
12/20/50,81.78,100
12/21/50,81.765,100
12/22/50,81.75,100
12/23/50,81.735,100
12/24/50,81.72,100
12/25/50,81.705,100
12/26/50,81.69,100
12/27/50,81.675,100
12/28/50,81.66,100
12/29/50,81.645,100
12/30/50,81.63,100
12/31/50,81.615,100
1/1/51,81.6,100
1/2/51,81.585,100
1/3/51,81.57,100
1/4/51,81.555,100
1/5/51,81.54,100
1/6/51,81.525,100
1/7/51,81.51,100
1/8/51,81.495,100
1/9/51,81.48,100
1/10/51,81.465,100
1/11/51,81.45,100
1/12/51,81.435,100
1/13/51,81.42,100
1/14/51,81.405,100
1/15/51,81.39,100
1/16/51,81.375,100
1/17/51,81.36,100
1/18/51,81.345,100
1/19/51,81.33,100
1/20/51,81.315,100
1/21/51,81.3,100
1/22/51,81.285,100
1/23/51,81.27,100
1/24/51,81.255,100
1/25/51,81.24,100
1/26/51,81.225,100
1/27/51,81.21,100
1/28/51,81.195,100
1/29/51,81.18,100
1/30/51,81.165,100
1/31/51,81.15,100
2/1/51,81.135,100
2/2/51,81.12,100
2/3/51,81.105,100
2/4/51,81.09,100
2/5/51,81.075,100
2/6/51,81.06,100
2/7/51,81.045,100
2/8/51,81.03,100
2/9/51,81.015,100
2/10/51,81,100
2/11/51,80.985,100
2/12/51,80.97,100
2/13/51,80.955,100
2/14/51,80.94,100
2/15/51,80.925,100
2/16/51,80.91,100
2/17/51,80.895,100
2/18/51,80.88,100
2/19/51,80.865,100
2/20/51,80.85,100
2/21/51,80.835,100
2/22/51,80.82,100
2/23/51,80.805,100
2/24/51,80.79,100
2/25/51,80.775,100
2/26/51,80.76,100
2/27/51,80.745,100
2/28/51,80.73,100
3/1/51,80.715,100
3/2/51,80.7,100
3/3/51,80.685,100
3/4/51,80.67,100
3/5/51,80.655,100
3/6/51,80.64,100
3/7/51,80.625,100
3/8/51,80.61,100
3/9/51,80.595,100
3/10/51,80.58,100
3/11/51,80.565,100
3/12/51,80.55,100
3/13/51,80.535,100
3/14/51,80.52,100
3/15/51,80.505,100
3/16/51,80.49,100
3/17/51,80.475,100
3/18/51,80.46,100
3/19/51,80.445,100
3/20/51,80.43,100
3/21/51,80.415,100
3/22/51,80.4,100
3/23/51,80.385,100
3/24/51,80.37,100
3/25/51,80.355,100
3/26/51,80.34,100
3/27/51,80.325,100
3/28/51,80.31,100
3/29/51,80.295,100
3/30/51,80.28,100
3/31/51,80.265,100
4/1/51,80.25,100
4/2/51,80.235,100
4/3/51,80.22,100
4/4/51,80.205,100
4/5/51,80.19,100
4/6/51,80.175,100
4/7/51,80.16,100
4/8/51,80.145,100
4/9/51,80.13,100
4/10/51,80.115,100
4/11/51,80.1,100
4/12/51,80.085,100
4/13/51,80.07,100
4/14/51,80.055,100
4/15/51,80.04,100
4/16/51,80.025,100
4/17/51,80.01,100
4/18/51,79.995,100
4/19/51,79.98,100
4/20/51,79.965,100
4/21/51,79.95,100
4/22/51,79.935,100
4/23/51,79.92,100
4/24/51,79.905,100
4/25/51,79.89,100
4/26/51,79.875,100
4/27/51,79.86,100
4/28/51,79.845,100
4/29/51,79.83,100
4/30/51,79.815,100
5/1/51,79.8,100
5/2/51,79.785,100
5/3/51,79.77,100
5/4/51,79.755,100
5/5/51,79.74,100
5/6/51,79.725,100
5/7/51,79.71,100
5/8/51,79.695,100
5/9/51,79.68,100
5/10/51,79.665,100
5/11/51,79.65,100
5/12/51,79.635,100
5/13/51,79.62,100
5/14/51,79.605,100
5/15/51,79.59,100
5/16/51,79.575,100
5/17/51,79.56,100
5/18/51,79.545,100
5/19/51,79.53,100
5/20/51,79.515,100
5/21/51,79.5,100
5/22/51,79.485,100
5/23/51,79.47,100
5/24/51,79.455,100
5/25/51,79.44,100
5/26/51,79.425,100
5/27/51,79.41,100
5/28/51,79.395,100
5/29/51,79.38,100
5/30/51,79.365,100
5/31/51,79.35,100
6/1/51,79.335,100
6/2/51,79.32,100
6/3/51,79.305,100
6/4/51,79.29,100
6/5/51,79.275,100
6/6/51,79.26,100
6/7/51,79.245,100
6/8/51,79.23,100
6/9/51,79.215,100
6/10/51,79.2,100
6/11/51,79.185,100
6/12/51,79.17,100
6/13/51,79.155,100
6/14/51,79.14,100
6/15/51,79.125,100
6/16/51,79.11,100
6/17/51,79.095,100
6/18/51,79.08,100
6/19/51,79.065,100
6/20/51,79.05,100
6/21/51,79.035,100
6/22/51,79.02,100
